"OIL_DIST FILE"
"Oil_lab_num","Fractn_distlld_vol","Distlltn_temp (C)"
"G85-265",".7","33.5"
"G85-265",".75","34"
"G85-265",".8","34.9"
"G85-277-1","0","6.1"
"G85-277-1",".05","12.1"
"G85-277-1",".1","15.6"
"G85-277-1",".15","18.5"
"G85-277-1",".2","20.8"
"G85-277-1",".25","22.7"
"G85-277-1",".3","24.5"
"G85-277-1",".35","25.9"
"G85-277-1",".4","27.1"
"G85-277-1",".45","28.5"
"G85-277-1",".5","29.6"
"G85-277-1",".55","31.1"
"G85-277-1",".6","31.9"
"G85-277-1",".65","32.4"
"G85-277-1",".7","33.3"
"G85-280-1","0","0"
"G85-305-3","0","16.3"
"G85-305-3",".05","21.1"
"G85-305-3",".1","24.4"
"G85-305-3",".15","23.4"
"G85-305-3",".2","24.4"
"G85-305-3",".25","25.2"
"G85-305-3",".3","25.8"
"G85-305-3",".35","26.6"
"G85-305-3",".4","27.2"
"G85-305-3",".45","27.7"
"G85-305-3",".5","28.2"
"G85-305-3",".55","28.5"
"G85-305-3",".6","29"
"G85-305-3",".65","29.8"
"G85-305-3",".7","30.2"
"G85-305-3",".75","30.6"
"G85-305-3",".8","31.1"
"G85-305-3",".85","31.7"
"G85-305-3",".9","31.8"
"G85-310-4","0","5"
"G85-310-4",".05","9.3"
"G85-310-4",".1","11.9"
"G85-310-4",".15","14.2"
"G85-310-4",".2","17"
"G85-310-4",".25","20"
"G85-310-4",".3","22.9"
"G85-310-4",".35","25"
"G85-310-4",".4","27"
"G85-310-4",".45","28.8"
"G85-310-4",".5","30.3"
"G85-310-4",".55","31"
"G85-310-4",".6","32"
"G85-310-4",".65","33"
"G85-310-4",".7","33.8"
"G85-378-9","0","3.6"
"G85-378-9",".05","8.5"
"G85-378-9",".1","11.5"
"G85-378-9",".15","14"
"G85-378-9",".2","16.5"
"G85-378-9",".25","19.1"
"G85-378-9",".3","21.7"
"G85-378-9",".35","23.9"
"G85-378-9",".4","26"
"G85-378-9",".45","28.4"
"G85-378-9",".5","30.9"
"G85-378-9",".55","33.2"
"G85-378-9",".6","34.1"
"G85-378-9",".65","34.6"
"G85-398-1","0","10.5"
"G85-398-1",".05","14.2"
"G85-398-1",".1","17.6"
"G85-398-1",".15","20"
"G85-398-1",".2","22.2"
"G85-398-1",".25","23.8"
"G85-398-1",".3","25.2"
"G85-398-1",".35","26.3"
"G85-398-1",".4","27.4"
"G85-398-1",".45","28.7"
"G85-398-1",".5","30"
"G85-398-1",".55","31.3"
"G85-398-1",".6","32.5"
"G85-398-1",".65","33.4"
"G85-398-1",".7","34.3"
"G85-398-1",".75","35.2"
"G85-402-1","0","3.9"
"G85-402-1",".05","10.9"
"G85-402-1",".1","12.2"
"G85-402-1",".15","13.1"
"G85-402-1",".2","13.9"
"G85-402-1",".25","14.7"
"G85-402-1",".3","15.4"
"G85-402-1",".35","15.9"
"G85-402-1",".4","16.5"
"G85-402-1",".45","17.1"
"G85-402-1",".5","17.8"
"G85-402-1",".55","18.4"
"G85-402-1",".6","19"
"G85-402-1",".65","19.6"
"G85-402-1",".7","20.3"
"G85-402-1",".75","21"
"G85-402-1",".8","21.7"
"G85-402-1",".85","22.4"
"G85-402-1",".9","23.2"
"G85-408-7","0","4.6"
"G85-408-7",".05","10.2"
"G85-408-7",".1","13.3"
"G85-408-7",".15","16.2"
"G85-408-7",".2","18.7"
"G85-408-7",".25","21.3"
"G85-408-7",".3","23.6"
"G85-408-7",".35","25.6"
"G85-408-7",".4","27.3"
"G85-408-7",".45","29.1"
"G85-408-7",".5","30.7"
"G85-408-7",".55","32"
"G85-408-7",".6","33"
"G85-408-7",".65","33.9"
"G85-412-4","0","17.6"
"G85-412-4",".05","20.1"
"G85-412-4",".1","21.6"
"G85-412-4",".15","22.8"
"G85-412-4",".2","23.7"
"G85-412-4",".25","24.7"
"G85-412-4",".3","25.6"
"G85-412-4",".35","26.3"
"G85-412-4",".4","27"
"G85-412-4",".45","27.6"
"G85-412-4",".5","28.2"
"G85-412-4",".55","28.7"
"G85-412-4",".6","29.3"
"G85-412-4",".65","29.8"
"G85-412-4",".7","30.2"
"G85-412-4",".75","30.7"
"G85-412-4",".8","31.2"
"G85-412-4",".85","31.9"
"G85-412-4",".9","32.8"
"G85-412-4",".95","33.9"
"G85-421-4","0","17.3"
"G85-421-4",".05","19.7"
"G85-421-4",".1","21"
"G85-421-4",".15","22.1"
"G85-421-4",".2","23.1"
"G85-421-4",".25","24"
"G85-421-4",".3","24.9"
"G85-421-4",".35","25.7"
"G85-421-4",".4","26.3"
"G85-421-4",".45","27.1"
"G85-421-4",".5","27.8"
"G85-421-4",".55","28.4"
"G85-421-4",".6","28.9"
"G85-421-4",".65","29.4"
"G85-421-4",".7","29.9"
"G85-421-4",".75","30.4"
"G85-421-4",".8","31"
"G85-421-4",".85","31.7"
"G85-421-4",".9","32.5"
"G85-421-4",".95","33.2"
"G85-422-1","0","17"
"G85-422-1",".05","19.5"
"G85-422-1",".1","21.1"
"G85-422-1",".15","22.2"
"G85-422-1",".2","23.3"
"G85-422-1",".25","24.2"
"G85-422-1",".3","25.1"
"G85-422-1",".35","25.9"
"G85-422-1",".4","26.6"
"G85-422-1",".45","27.3"
"G85-422-1",".5","28"
"G85-422-1",".55","28.5"
"G85-422-1",".6","29"
"G85-422-1",".65","29.6"
"G85-422-1",".7","30.1"
"G85-422-1",".75","30.7"
"G85-422-1",".8","31.2"
"G85-422-1",".85","31.9"
"G85-422-1",".9","32.8"
"G85-422-1",".95","33.4"
"G85-461-3","0","3.2"
"G85-461-3",".05","9.2"
"G85-461-3",".1","12"
"G85-461-3",".15","14.3"
"G85-461-3",".2","16.7"
"G85-461-3",".25","18.9"
"G85-461-3",".3","21"
"G85-461-3",".35","22.6"
"G85-461-3",".4","24"
"G85-461-3",".45","25.5"
"G85-461-3",".5","27"
"G85-461-3",".55","28.4"
"G85-461-3",".6","30"
"G85-461-3",".65","31.7"
"G85-461-3",".7","33"
"G85-461-3",".75","33.9"
"G85-501-5","0","3.2"
"G85-501-5",".05","8.8"
"G85-501-5",".1","11.7"
"G85-501-5",".15","14.3"
"G85-501-5",".2","16.5"
"G85-501-5",".25","18.7"
"G85-501-5",".3","20.9"
"G85-501-5",".35","22.6"
"G85-501-5",".4","24.1"
"G85-501-5",".45","25.7"
"G85-501-5",".5","27.2"
"G85-501-5",".55","29"
"G85-501-5",".6","30.6"
"G85-501-5",".65","32.3"
"G85-501-5",".7","33.6"
"G85-501-5",".75","34.4"
"G85-501-5",".8","35.2"
"G85-631-2","0","16.6"
"G85-631-2",".05","17.8"
"G85-631-2",".1","18.6"
"G85-631-2",".15","19.3"
"G85-631-2",".2","19.8"
"G85-631-2",".25","20.2"
"G85-631-2",".3","20.7"
"G85-631-2",".35","21.1"
"G85-631-2",".4","21.5"
"G85-631-2",".45","21.9"
"G85-631-2",".5","22.3"
"G85-631-2",".55","22.7"
"G85-631-2",".6","23.1"
"G85-631-2",".65","23.6"
"G85-631-2",".7","24"
"G85-631-2",".75","24.5"
"G85-631-2",".8","25"
"G85-631-2",".85","25.6"
"G85-631-2",".9","26.2"
"G85-631-2",".95","27.5"
"G85-657-4","0","16.2"
"G85-657-4",".05","18.5"
"G85-657-4",".1","19"
"G85-657-4",".15","19.4"
"G85-657-4",".2","19.8"
"G85-657-4",".25","20.2"
"G85-657-4",".3","20.6"
"G85-657-4",".35","21"
"G85-657-4",".4","21.5"
"G85-657-4",".45","22.3"
"G85-657-4",".5","22.7"
"G85-657-4",".55","23.1"
"G85-657-4",".6","23.5"
"G85-657-4",".65","24"
"G85-657-4",".7","24.4"
"G85-657-4",".75","24.9"
"G85-657-4",".8","25.3"
"G85-657-4",".85","26"
"G85-657-4",".9","27.2"
"G85-658-3","0","16"
"G85-658-3",".05","18"
"G85-658-3",".1","18.5"
"G85-658-3",".15","19.1"
"G85-658-3",".2","19.5"
"G85-658-3",".25","19.9"
"G85-658-3",".3","20.3"
"G85-658-3",".35","20.7"
"G85-658-3",".4","21.1"
"G85-658-3",".45","21.6"
"G85-658-3",".5","22"
"G85-658-3",".55","22.4"
"G85-658-3",".6","22.9"
"G85-658-3",".65","23.3"
"G85-658-3",".7","23.7"
"G85-658-3",".75","24.1"
"G85-658-3",".8","24.6"
"G85-658-3",".85","25.1"
"G85-658-3",".9","25.7"
"G85-658-3",".95","26.7"
"G85-669-4","0","15.9"
"G85-669-4",".05","17.8"
"G85-669-4",".1","18.5"
"G85-669-4",".15","19"
"G85-669-4",".2","19.6"
"G85-669-4",".25","20"
"G85-669-4",".3","20.4"
"G85-669-4",".35","20.8"
"G85-669-4",".4","21.2"
"G85-669-4",".45","21.6"
"G85-669-4",".5","22"
"G85-669-4",".55","22.4"
"G85-669-4",".6","22.9"
"G85-669-4",".65","23.4"
"G85-669-4",".7","23.8"
"G85-669-4",".75","24.3"
"G85-669-4",".8","24.8"
"G85-669-4",".85","25.4"
"G85-669-4",".9","26.1"
"G85-669-4",".95","27.5"
"G85-672-4","0","16.4"
"G85-672-4",".05","17.8"
"G85-672-4",".1","18.4"
"G85-672-4",".15","19"
"G85-672-4",".2","19.5"
"G85-672-4",".25","19.9"
"G85-672-4",".3","20.3"
"G85-672-4",".35","20.7"
"G85-672-4",".4","21.1"
"G85-672-4",".45","21.5"
"G85-672-4",".5","22"
"G85-672-4",".55","22.4"
"G85-672-4",".6","22.9"
"G85-672-4",".65","23.4"
"G85-672-4",".7","23.8"
"G85-672-4",".75","24.3"
"G85-672-4",".8","24.8"
"G85-672-4",".85","25.3"
"G85-672-4",".9","25.9"
"G85-672-4",".95","27.1"
"G85-676-2","0","16.6"
"G85-676-2",".05","18.2"
"G85-676-2",".1","18.7"
"G85-676-2",".15","19.3"
"G85-676-2",".2","19.7"
"G85-676-2",".25","20.1"
"G85-676-2",".3","20.5"
"G85-676-2",".35","20.9"
"G85-676-2",".4","21.3"
"G85-676-2",".45","21.8"
"G85-676-2",".5","22.2"
"G85-676-2",".55","22.7"
"G85-676-2",".6","23.1"
"G85-676-2",".65","23.6"
"G85-676-2",".7","24"
"G85-676-2",".75","24.5"
"G85-676-2",".8","25"
"G85-676-2",".85","25.5"
"G85-676-2",".9","26.1"
"G85-676-2",".95","27.1"
"G85-705-3","0","15.7"
"G85-705-3",".05","17.8"
"G85-705-3",".1","18.5"
"G85-705-3",".15","19.1"
"G85-705-3",".2","19.5"
"G85-705-3",".25","20"
"G85-705-3",".3","20.4"
"G85-705-3",".35","20.9"
"G85-705-3",".4","21.3"
"G85-705-3",".45","21.7"
"G85-705-3",".5","22.1"
"G85-705-3",".55","22.5"
"G85-705-3",".6","23"
"G85-705-3",".65","23.4"
"G85-705-3",".7","23.9"
"G85-705-3",".75","24.4"
"G85-705-3",".8","24.9"
"G85-705-3",".85","25.4"
"G85-705-3",".9","26"
"G85-705-3",".95","27.1"
"G85-706-2","0","16.2"
"G85-706-2",".05","18.4"
"G85-706-2",".1","19"
"G85-706-2",".15","19.5"
"G85-706-2",".2","19.9"
"G85-706-2",".25","20.3"
"G85-706-2",".3","20.8"
"G85-706-2",".35","21.2"
"G85-706-2",".4","21.6"
"G85-706-2",".45","22"
"G85-706-2",".5","22.4"
"G85-706-2",".55","22.8"
"G85-706-2",".6","23.3"
"G85-706-2",".65","23.7"
"G85-706-2",".7","24.1"
"G85-706-2",".75","24.6"
"G85-706-2",".8","25.1"
"G85-706-2",".85","25.6"
"G85-706-2",".9","26.3"
"G85-706-2",".95","27.4"
"G85-720-3","0","16.7"
"G85-720-3",".05","18.1"
"G85-720-3",".1","18.6"
"G85-720-3",".15","19.8"
"G85-720-3",".2","20.2"
"G85-720-3",".25","20.4"
"G85-720-3",".3","20.6"
"G85-720-3",".35","21"
"G85-720-3",".4","21.4"
"G85-720-3",".45","21.8"
"G85-720-3",".5","22.3"
"G85-720-3",".55","22.7"
"G85-720-3",".6","23.1"
"G85-720-3",".65","23.5"
"G85-720-3",".7","24"
"G85-720-3",".75","24.5"
"G85-720-3",".8","25"
"G85-720-3",".85","25.5"
"G85-720-3",".9","26.2"
"G85-720-3",".95","27.5"
"G85-721-3","0","17.1"
"G85-721-3",".05","18.3"
"G85-721-3",".1","19"
"G85-721-3",".15","19.5"
"G85-721-3",".2","20"
"G85-721-3",".25","20.4"
"G85-721-3",".3","20.8"
"G85-721-3",".35","21.2"
"G85-721-3",".4","21.6"
"G85-721-3",".45","22"
"G85-721-3",".5","22.4"
"G85-721-3",".55","22.8"
"G85-721-3",".6","23.3"
"G85-721-3",".65","23.8"
"G85-721-3",".7","24.2"
"G85-721-3",".75","24.7"
"G85-721-3",".8","25.3"
"G85-721-3",".85","25.8"
"G85-721-3",".9","26.7"
"G86-1004-2","0","16.2"
"G86-1004-2",".05","18.1"
"G86-1004-2",".1","18.8"
"G86-1004-2",".15","19.5"
"G86-1004-2",".2","20"
"G86-1004-2",".25","20.4"
"G86-1004-2",".3","20.9"
"G86-1004-2",".35","21.4"
"G86-1004-2",".4","21.8"
"G86-1004-2",".45","22.2"
"G86-1004-2",".5","22.6"
"G86-1004-2",".55","23"
"G86-1004-2",".6","23.4"
"G86-1004-2",".65","23.8"
"G86-1004-2",".7","24.2"
"G86-1004-2",".75","24.6"
"G86-1004-2",".8","25"
"G86-1004-2",".85","25.6"
"G86-1004-2",".9","26.3"
"G86-1004-2",".95","27"
"G86-1010-2","0","16.6"
"G86-1010-2",".05","18.2"
"G86-1010-2",".1","18.9"
"G86-1010-2",".15","19.4"
"G86-1010-2",".2","19.9"
"G86-1010-2",".25","20.3"
"G86-1010-2",".3","20.7"
"G86-1010-2",".35","21.1"
"G86-1010-2",".4","21.5"
"G86-1010-2",".45","21.9"
"G86-1010-2",".5","22.4"
"G86-1010-2",".55","22.8"
"G86-1010-2",".6","23.2"
"G86-1010-2",".65","23.6"
"G86-1010-2",".7","24"
"G86-1010-2",".75","24.4"
"G86-1010-2",".8","24.8"
"G86-1010-2",".85","25.4"
"G86-1010-2",".9","26.3"
"G86-1010-2",".95","27"
"G86-1018-2","0","16.2"
"G86-1018-2",".05","18.3"
"G86-1018-2",".1","19.1"
"G86-1018-2",".15","19.6"
"G86-1018-2",".2","20.1"
"G86-1018-2",".25","20.6"
"G86-1018-2",".3","21"
"G86-1018-2",".35","21.4"
"G86-1018-2",".4","21.8"
"G86-1018-2",".45","22.2"
"G86-1018-2",".5","22.6"
"G86-1018-2",".55","23"
"G86-1018-2",".6","23.3"
"G86-1018-2",".65","23.7"
"G86-1018-2",".7","24.2"
"G86-1018-2",".75","24.6"
"G86-1018-2",".8","25.1"
"G86-1018-2",".85","25.8"
"G86-1018-2",".9","26.6"
"G86-1018-2",".95","27.2"
"G86-1033-2","0","17"
"G86-1033-2",".05","18.2"
"G86-1033-2",".1","19.1"
"G86-1033-2",".15","19.6"
"G86-1033-2",".2","20"
"G86-1033-2",".25","20.4"
"G86-1033-2",".3","20.9"
"G86-1033-2",".35","21.4"
"G86-1033-2",".4","21.8"
"G86-1033-2",".45","22.2"
"G86-1033-2",".5","22.6"
"G86-1033-2",".55","23.1"
"G86-1033-2",".6","23.5"
"G86-1033-2",".65","23.9"
"G86-1033-2",".7","24.4"
"G86-1033-2",".75","24.9"
"G86-1033-2",".8","25.4"
"G86-1033-2",".85","26"
"G86-1033-2",".9","26.9"
"G86-1033-2",".95","27.7"
"G86-1045-3","0","16.6"
"G86-1045-3",".05","18.4"
"G86-1045-3",".1","19.1"
"G86-1045-3",".15","19.7"
"G86-1045-3",".2","20.1"
"G86-1045-3",".25","20.5"
"G86-1045-3",".3","20.9"
"G86-1045-3",".35","21.3"
"G86-1045-3",".4","21.6"
"G86-1045-3",".45","22"
"G86-1045-3",".5","22.3"
"G86-1045-3",".55","22.7"
"G86-1045-3",".6","23.1"
"G86-1045-3",".65","23.5"
"G86-1045-3",".7","23.9"
"G86-1045-3",".75","24.4"
"G86-1045-3",".8","24.9"
"G86-1045-3",".85","25.5"
"G86-1045-3",".9","26.2"
"G86-1045-3",".95","26.8"
"G86-1053-4","0","16.3"
"G86-1053-4",".05","17.8"
"G86-1053-4",".1","18.6"
"G86-1053-4",".15","19.2"
"G86-1053-4",".2","19.7"
"G86-1053-4",".25","20.2"
"G86-1053-4",".3","20.7"
"G86-1053-4",".35","21.1"
"G86-1053-4",".4","21.6"
"G86-1053-4",".45","22"
"G86-1053-4",".5","22.5"
"G86-1053-4",".55","22.9"
"G86-1053-4",".6","23.3"
"G86-1053-4",".65","23.8"
"G86-1053-4",".7","24.3"
"G86-1053-4",".75","24.7"
"G86-1053-4",".8","25.2"
"G86-1053-4",".85","25.8"
"G86-1053-4",".9","26.6"
"G86-1053-4",".95","27.3"
"G86-1065-3","0","16.9"
"G86-1065-3",".05","18.3"
"G86-1065-3",".1","19"
"G86-1065-3",".15","19.6"
"G86-1065-3",".2","20"
"G86-1065-3",".25","20.4"
"G86-1065-3",".3","20.8"
"G86-1065-3",".35","21.2"
"G86-1065-3",".4","21.6"
"G86-1065-3",".45","22"
"G86-1065-3",".5","22.4"
"G86-1065-3",".55","22.8"
"G86-1065-3",".6","23.3"
"G86-1065-3",".65","23.7"
"G86-1065-3",".7","24.2"
"G86-1065-3",".75","24.6"
"G86-1065-3",".8","25.1"
"G86-1065-3",".85","25.7"
"G86-1065-3",".9","26.4"
"G86-1065-3",".95","27.3"
"G86-1067-1","0","8.6"
"G86-1067-1",".05","14"
"G86-1067-1",".1","17.5"
"G86-1067-1",".15","20.9"
"G86-1067-1",".2","24"
"G86-1067-1",".25","25.8"
"G86-1067-1",".3","27.5"
"G86-1067-1",".35","29"
"G86-1067-1",".4","30.1"
"G86-1067-1",".45","31"
"G86-1067-1",".5","31.7"
"G86-1074-2","0","17.1"
"G86-1074-2",".05","18.6"
"G86-1074-2",".1","19.1"
"G86-1074-2",".15","19.6"
"G86-1074-2",".2","20"
"G86-1074-2",".25","20.4"
"G86-1074-2",".3","20.9"
"G86-1074-2",".35","21.3"
"G86-1074-2",".4","21.6"
"G86-1074-2",".45","22"
"G86-1074-2",".5","22.4"
"G86-1074-2",".55","22.8"
"G86-1074-2",".6","23.2"
"G86-1074-2",".65","23.6"
"G86-1074-2",".7","24"
"G86-1074-2",".75","24.5"
"G86-1074-2",".8","25"
"G86-1074-2",".85","25.5"
"G86-1074-2",".9","26.2"
"G86-1074-2",".95","27"
"G86-1280","0","8.5"
"G86-1280",".05","11.7"
"G86-1280",".1","13.3"
"G86-1280",".15","14.8"
"G86-1280",".2","16"
"G86-1280",".25","16.8"
"G86-1280",".3","17.5"
"G86-1280",".35","18.1"
"G86-1280",".4","18.9"
"G86-1280",".45","19.4"
"G86-1280",".5","20"
"G86-1280",".55","20.6"
"G86-1280",".6","21.3"
"G86-1280",".65","22"
"G86-1280",".7","22.8"
"G86-1280",".75","23.6"
"G86-1280",".8","24.8"
"G86-1280",".85","26.4"
"G86-1280",".9","28.6"
"G86-1285-1","0","5.2"
"G86-1285-1",".05","10"
"G86-1285-1",".1","12.9"
"G86-1285-1",".15","15.4"
"G86-1285-1",".2","18"
"G86-1285-1",".25","20.1"
"G86-1285-1",".3","22.1"
"G86-1285-1",".35","24"
"G86-1285-1",".4","25.8"
"G86-1285-1",".45","27.4"
"G86-1285-1",".5","29"
"G86-1285-1",".55","30.2"
"G86-1285-1",".6","31.2"
"G86-1285-1",".65","32.2"
"G86-1285-1",".7","33.2"
"G86-1285-1",".75","33.9"
"G86-1342-2","0","16"
"G86-1342-2",".05","17.4"
"G86-1342-2",".1","18.1"
"G86-1342-2",".15","18.7"
"G86-1342-2",".2","19.2"
"G86-1342-2",".25","19.7"
"G86-1342-2",".3","20.1"
"G86-1342-2",".35","20.6"
"G86-1342-2",".4","21.1"
"G86-1342-2",".45","21.6"
"G86-1342-2",".5","22"
"G86-1342-2",".55","22.6"
"G86-1342-2",".6","23.2"
"G86-1342-2",".65","23.7"
"G86-1342-2",".7","24.2"
"G86-1342-2",".75","24.7"
"G86-1342-2",".8","25.2"
"G86-1342-2",".85","25.8"
"G86-1342-2",".9","26.5"
"G86-1342-2",".95","27"
"G86-1352-4","0","15.5"
"G86-1352-4",".05","17.2"
"G86-1352-4",".1","18.2"
"G86-1352-4",".15","18.8"
"G86-1352-4",".2","19.2"
"G86-1352-4",".25","19.6"
"G86-1352-4",".3","20.1"
"G86-1352-4",".35","20.6"
"G86-1352-4",".4","20.9"
"G86-1352-4",".45","21.4"
"G86-1352-4",".5","21.9"
"G86-1352-4",".55","22.5"
"G86-1352-4",".6","23"
"G86-1352-4",".65","23.4"
"G86-1352-4",".7","23.9"
"G86-1352-4",".75","24.4"
"G86-1352-4",".8","25"
"G86-1352-4",".85","25.6"
"G86-1352-4",".9","26.5"
"G86-1352-4",".95","27.2"
"G86-1353-2","0","15.8"
"G86-1353-2",".05","17.1"
"G86-1353-2",".1","17.8"
"G86-1353-2",".15","18.5"
"G86-1353-2",".2","19"
"G86-1353-2",".25","19.5"
"G86-1353-2",".3","19.9"
"G86-1353-2",".35","20.4"
"G86-1353-2",".4","20.9"
"G86-1353-2",".45","21.3"
"G86-1353-2",".5","21.8"
"G86-1353-2",".55","22.3"
"G86-1353-2",".6","22.9"
"G86-1353-2",".65","23.3"
"G86-1353-2",".7","23.8"
"G86-1353-2",".75","24.3"
"G86-1353-2",".8","24.9"
"G86-1353-2",".85","25.5"
"G86-1353-2",".9","26.2"
"G86-1353-2",".95","27.3"
"G86-1359-3","0","15.8"
"G86-1359-3",".05","17.4"
"G86-1359-3",".1","18.2"
"G86-1359-3",".15","18.7"
"G86-1359-3",".2","19.1"
"G86-1359-3",".25","19.7"
"G86-1359-3",".3","20.1"
"G86-1359-3",".35","20.6"
"G86-1359-3",".4","21"
"G86-1359-3",".45","21.5"
"G86-1359-3",".5","22"
"G86-1359-3",".55","22.6"
"G86-1359-3",".6","23"
"G86-1359-3",".65","23.4"
"G86-1359-3",".7","23.9"
"G86-1359-3",".75","24.4"
"G86-1359-3",".8","25"
"G86-1359-3",".85","25.6"
"G86-1359-3",".9","26.4"
"G86-1359-3",".95","27.2"
"G86-732-2","0","16.7"
"G86-732-2",".05","18.5"
"G86-732-2",".1","19"
"G86-732-2",".15","19.5"
"G86-732-2",".2","19.8"
"G86-732-2",".25","20.3"
"G86-732-2",".3","20.7"
"G86-732-2",".35","21.1"
"G86-732-2",".4","21.5"
"G86-732-2",".45","22"
"G86-732-2",".5","22.4"
"G86-732-2",".55","22.8"
"G86-732-2",".6","23.2"
"G86-732-2",".65","23.6"
"G86-732-2",".7","24"
"G86-732-2",".75","24.5"
"G86-732-2",".8","25"
"G86-732-2",".85","25.5"
"G86-732-2",".9","26.1"
"G86-732-2",".95","27.1"
"G86-733-2","0","17"
"G86-733-2",".05","18.7"
"G86-733-2",".1","19.3"
"G86-733-2",".15","19.7"
"G86-733-2",".2","20.1"
"G86-733-2",".25","20.5"
"G86-733-2",".3","20.9"
"G86-733-2",".35","21.3"
"G86-733-2",".4","21.7"
"G86-733-2",".45","22.1"
"G86-733-2",".5","22.5"
"G86-733-2",".55","23"
"G86-733-2",".6","23.4"
"G86-733-2",".65","23.8"
"G86-733-2",".7","24.2"
"G86-733-2",".75","24.7"
"G86-733-2",".8","25.1"
"G86-733-2",".85","25.6"
"G86-733-2",".9","26.3"
"G86-733-2",".95","27.5"
"G86-734-2","0","16.4"
"G86-734-2",".05","18.3"
"G86-734-2",".1","18.9"
"G86-734-2",".15","19.3"
"G86-734-2",".2","19.7"
"G86-734-2",".25","20.1"
"G86-734-2",".3","20.5"
"G86-734-2",".35","20.9"
"G86-734-2",".4","21.3"
"G86-734-2",".45","21.8"
"G86-734-2",".5","22.2"
"G86-734-2",".55","22.6"
"G86-734-2",".6","23"
"G86-734-2",".65","23.4"
"G86-734-2",".7","23.9"
"G86-734-2",".75","24.3"
"G86-734-2",".8","24.7"
"G86-734-2",".85","25.3"
"G86-734-2",".9","25.9"
"G86-734-2",".95","27"
"G86-748-3","0","17.1"
"G86-748-3",".05","18.3"
"G86-748-3",".1","19"
"G86-748-3",".15","19.6"
"G86-748-3",".2","20"
"G86-748-3",".25","20.4"
"G86-748-3",".3","20.9"
"G86-748-3",".35","21.2"
"G86-748-3",".4","21.6"
"G86-748-3",".45","22"
"G86-748-3",".5","22.4"
"G86-748-3",".55","22.8"
"G86-748-3",".6","23.2"
"G86-748-3",".65","23.2"
"G86-748-3",".7","23.6"
"G86-748-3",".75","24.1"
"G86-748-3",".8","24.6"
"G86-748-3",".85","25.1"
"G86-748-3",".9","25.6"
"G86-748-3",".95","26.5"
"G86-748-3","1","27.1"
"G86-787-2","0","16.8"
"G86-787-2",".05","18.2"
"G86-787-2",".1","18.9"
"G86-787-2",".15","19.8"
"G86-787-2",".2","20.1"
"G86-787-2",".25","20.3"
"G86-787-2",".3","20.6"
"G86-787-2",".35","21"
"G86-787-2",".4","21.4"
"G86-787-2",".45","21.8"
"G86-787-2",".5","22.2"
"G86-787-2",".55","22.7"
"G86-787-2",".6","23.1"
"G86-787-2",".65","23.6"
"G86-787-2",".7","24"
"G86-787-2",".75","24.4"
"G86-787-2",".8","24.9"
"G86-787-2",".85","25.5"
"G86-787-2",".9","26.2"
"G86-787-2",".95","27.1"
"G86-800-3","0","16.5"
"G86-800-3",".05","18.2"
"G86-800-3",".1","18.8"
"G86-800-3",".15","19.3"
"G86-800-3",".2","19.8"
"G86-800-3",".25","20.2"
"G86-800-3",".3","20.6"
"G86-800-3",".35","21.1"
"G86-800-3",".4","21.5"
"G86-800-3",".45","21.9"
"G86-800-3",".5","22.3"
"G86-800-3",".55","22.7"
"G86-800-3",".6","23.1"
"G86-800-3",".65","23.5"
"G86-800-3",".7","24"
"G86-800-3",".75","24.4"
"G86-800-3",".8","24.9"
"G86-800-3",".85","25.3"
"G86-800-3",".9","25.9"
"G86-800-3",".95","26.9"
"G86-802-1","0","16.8"
"G86-802-1",".05","18"
"G86-802-1",".1","18.7"
"G86-802-1",".15","19.2"
"G86-802-1",".2","19.7"
"G86-802-1",".25","20.3"
"G86-802-1",".3","20.6"
"G86-802-1",".35","21"
"G86-802-1",".4","21.4"
"G86-802-1",".45","21.9"
"G86-802-1",".5","22.3"
"G86-802-1",".55","22.7"
"G86-802-1",".6","23.1"
"G86-802-1",".65","23.5"
"G86-802-1",".7","24"
"G86-802-1",".75","24.3"
"G86-802-1",".8","24.7"
"G86-802-1",".85","25.3"
"G86-802-1",".9","26"
"G86-802-1",".95","27"
"G86-805-4","0","16.8"
"G86-805-4",".05","18.4"
"G86-805-4",".1","19"
"G86-805-4",".15","19.5"
"G86-805-4",".2","20"
"G86-805-4",".25","20.5"
"G86-805-4",".3","20.9"
"G86-805-4",".35","21.3"
"G86-805-4",".4","21.7"
"G86-805-4",".45","22.1"
"G86-805-4",".5","22.5"
"G86-805-4",".55","22.9"
"G86-805-4",".6","23.3"
"G86-805-4",".65","23.7"
"G86-805-4",".7","24.2"
"G86-805-4",".75","24.6"
"G86-805-4",".8","25.1"
"G86-805-4",".85","15.6"
"G86-805-4",".9","26.1"
"G86-805-4",".95","27.2"
"G86-823-3","0","12.7"
"G86-823-3",".05","17.2"
"G86-823-3",".1","18.1"
"G86-823-3",".15","18.7"
"G86-823-3",".2","19.7"
"G86-823-3",".25","20.1"
"G86-823-3",".3","20.4"
"G86-823-3",".35","20.8"
"G86-823-3",".4","21.3"
"G86-823-3",".45","21.7"
"G86-823-3",".5","22.2"
"G86-823-3",".55","22.6"
"G86-823-3",".6","23.1"
"G86-823-3",".65","23.6"
"G86-823-3",".7","24"
"G86-823-3",".75","24.6"
"G86-823-3",".8","25.2"
"G86-823-3",".85","25.8"
"G86-823-3",".9","26.6"
"G86-823-3",".95","27.7"
"G86-841-3","0","16.1"
