"GAS_INJ FILE"
"Wa num","Compltn event seq","Serv period","Uwi","Area code","Formtn code","Pool seq","Gas inj vol","Gas inj days","Wellhd Press (kPa)","Gas inj cum","Project Code"
"01597","00","197402","200D009K094A1600","2820","4800","A","1923.4","0","","110171.7","02"
"01597","00","197403","200D009K094A1600","2820","4800","A","1957.6","0","","112129.3","02"
"01597","00","197404","200D009K094A1600","2820","4800","A","1836.2","0","","113965.5","02"
"01597","00","197405","200D009K094A1600","2820","4800","A","1989.7","0","","115955.2","02"
"01597","00","197406","200D009K094A1600","2820","4800","A","1809.6","0","","117764.8","02"
"01597","00","197407","200D009K094A1600","2820","4800","A","1558.7","0","","119323.5","02"
"01597","00","197408","200D009K094A1600","2820","4800","A","1876.4","0","","121199.9","02"
"01597","00","197409","200D009K094A1600","2820","4800","A","1862.7","0","","123062.6","02"
"01597","00","197410","200D009K094A1600","2820","4800","A","1862.2","0","","124924.8","02"
"01597","00","197411","200D009K094A1600","2820","4800","A","1884.1","0","","126808.9","02"
"01597","00","197412","200D009K094A1600","2820","4800","A","1840.5","0","","128649.4","02"
"01597","00","197501","200D009K094A1600","2820","4800","A","1782.9","0","","130432.3","02"
"01597","00","197502","200D009K094A1600","2820","4800","A","1643.1","0","","132075.4","02"
"01597","00","197503","200D009K094A1600","2820","4800","A","1810.2","0","","133885.6","02"
"01597","00","197504","200D009K094A1600","2820","4800","A","151.8","0","","134037.4","02"
"01597","00","197604","200D009K094A1600","2820","4800","A","1442.3","0","","135479.7","02"
"01597","00","197605","200D009K094A1600","2820","4800","A","1997","0","","137476.7","02"
"01597","00","197606","200D009K094A1600","2820","4800","A","1366","0","","138842.7","02"
"01597","00","197607","200D009K094A1600","2820","4800","A","2021.3","0","","140864","02"
"01597","00","197608","200D009K094A1600","2820","4800","A","1851.2","0","","142715.2","02"
"01597","00","197609","200D009K094A1600","2820","4800","A","1825","0","","144540.2","02"
"01597","00","197610","200D009K094A1600","2820","4800","A","1950.5","0","","146490.7","02"
"01597","00","197611","200D009K094A1600","2820","4800","A","1702.9","0","","148193.6","02"
"01597","00","197612","200D009K094A1600","2820","4800","A","1815.5","0","","150009.1","02"
"01597","00","197701","200D009K094A1600","2820","4800","A","1904","0","","151913.1","02"
"01597","00","197702","200D009K094A1600","2820","4800","A","1504.7","0","","153417.8","02"
"01597","00","197703","200D009K094A1600","2820","4800","A","1984.5","0","","155402.3","02"
"01597","00","197704","200D009K094A1600","2820","4800","A","1588.8","0","","156991.1","02"
"01597","00","197705","200D009K094A1600","2820","4800","A","1928.1","0","","158919.2","02"
"01597","00","197706","200D009K094A1600","2820","4800","A","1531.9","0","","160451.1","02"
"01597","00","197707","200D009K094A1600","2820","4800","A","1902.7","0","","162353.8","02"
"01597","00","197708","200D009K094A1600","2820","4800","A","1775.3","0","","164129.1","02"
"01597","00","197709","200D009K094A1600","2820","4800","A","1367.8","0","","165496.9","02"
"01597","00","197710","200D009K094A1600","2820","4800","A","1610","0","","167106.9","02"
"01597","00","197711","200D009K094A1600","2820","4800","A","1764.5","0","","168871.4","02"
"01597","00","197712","200D009K094A1600","2820","4800","A","1015.8","0","","169887.2","02"
"01597","00","197801","200D009K094A1600","2820","4800","A","1608.8","0","","171496","02"
"01597","00","197802","200D009K094A1600","2820","4800","A","1595.1","0","","173091.1","02"
"01597","00","197803","200D009K094A1600","2820","4800","A","1562.2","0","","174653.3","02"
"01597","00","197804","200D009K094A1600","2820","4800","A","921.1","0","","175574.4","02"
"01597","00","197805","200D009K094A1600","2820","4800","A","84","0","","175658.4","02"
"01597","00","197806","200D009K094A1600","2820","4800","A","1055.1","0","","176713.5","02"
"01597","00","197807","200D009K094A1600","2820","4800","A","1318.1","0","","178031.6","02"
"01597","00","197808","200D009K094A1600","2820","4800","A","1824.8","0","","179856.4","02"
"01597","00","197809","200D009K094A1600","2820","4800","A","1674.5","0","","181530.9","02"
"01597","00","197810","200D009K094A1600","2820","4800","A","1575.7","0","","183106.6","02"
"01597","00","197811","200D009K094A1600","2820","4800","A","862.6","0","","183969.2","02"
"01597","00","197812","200D009K094A1600","2820","4800","A","825.2","0","","184794.4","02"
"01597","00","197901","200D009K094A1600","2820","4800","A","1426.9","0","","186221.3","02"
"01597","00","197902","200D009K094A1600","2820","4800","A","905.7","0","","187127","02"
"01597","00","197903","200D009K094A1600","2820","4800","A","1624.4","0","","188751.4","02"
"01597","00","197904","200D009K094A1600","2820","4800","A","1735.5","0","","190486.9","02"
"01597","00","197905","200D009K094A1600","2820","4800","A","1831.8","0","","192318.7","02"
"01597","00","197906","200D009K094A1600","2820","4800","A","1618.7","0","","193937.4","02"
"01597","00","197907","200D009K094A1600","2820","4800","A","806","0","","194743.4","02"
"01597","00","197908","200D009K094A1600","2820","4800","A","1470","0","","196213.4","02"
"01597","00","197909","200D009K094A1600","2820","4800","A","1018.3","0","","197231.7","02"
"01597","00","197910","200D009K094A1600","2820","4800","A","615.7","0","","197847.4","02"
"01597","00","197911","200D009K094A1600","2820","4800","A","214.3","0","","198061.7","02"
"01597","00","197912","200D009K094A1600","2820","4800","A","1102.7","0","","199164.4","02"
"01597","00","198001","200D009K094A1600","2820","4800","A","1410.3","0","","200574.7","02"
"01597","00","198002","200D009K094A1600","2820","4800","A","1473.4","0","","202048.1","02"
"01597","00","198003","200D009K094A1600","2820","4800","A","1337.7","0","","203385.8","02"
"01597","00","198004","200D009K094A1600","2820","4800","A","1442.6","0","","204828.4","02"
"01597","00","198005","200D009K094A1600","2820","4800","A","1530.6","0","","206359","02"
"01597","00","198006","200D009K094A1600","2820","4800","A","1298.1","0","","207657.1","02"
"01597","00","198007","200D009K094A1600","2820","4800","A","1430.7","0","","209087.8","02"
"01597","00","198008","200D009K094A1600","2820","4800","A","1377.4","0","","210465.2","02"
"01597","00","198009","200D009K094A1600","2820","4800","A","1182.6","0","","211647.8","02"
"01597","00","198010","200D009K094A1600","2820","4800","A","1322.3","0","","212970.1","02"
"01597","00","198011","200D009K094A1600","2820","4800","A","1404.2","0","","214374.3","02"
"01597","00","198012","200D009K094A1600","2820","4800","A","1234","0","","215608.3","02"
"01597","00","198101","200D009K094A1600","2820","4800","A","1356.6","0","","216964.9","02"
"01597","00","198102","200D009K094A1600","2820","4800","A","1455.2","0","","218420.1","02"
"01597","00","198103","200D009K094A1600","2820","4800","A","1641.9","0","","220062","02"
"01597","00","198104","200D009K094A1600","2820","4800","A","1551.1","0","","221613.1","02"
"01597","00","198105","200D009K094A1600","2820","4800","A","1563.9","0","","223177","02"
"01597","00","198106","200D009K094A1600","2820","4800","A","1481.3","0","","224658.3","02"
"01597","00","198107","200D009K094A1600","2820","4800","A","1464.1","0","","226122.4","02"
"01597","00","198108","200D009K094A1600","2820","4800","A","1346.3","0","","227468.7","02"
"01597","00","198109","200D009K094A1600","2820","4800","A","1617.7","0","","229086.4","02"
"01597","00","198110","200D009K094A1600","2820","4800","A","1585.6","0","","230672","02"
"01597","00","198111","200D009K094A1600","2820","4800","A","1294.6","0","","231966.6","02"
"01597","00","198112","200D009K094A1600","2820","4800","A","990.3","0","","232956.9","02"
"01597","00","198201","200D009K094A1600","2820","4800","A","1690.7","0","","234647.6","02"
"01597","00","198204","200D009K094A1600","2820","4800","A","1249.7","0","","235897.3","02"
"01597","00","198205","200D009K094A1600","2820","4800","A","1431.6","0","","237328.9","02"
"01597","00","198206","200D009K094A1600","2820","4800","A","1746","0","","239074.9","02"
"01597","00","198207","200D009K094A1600","2820","4800","A","1556.6","0","","240631.5","02"
"01597","00","198208","200D009K094A1600","2820","4800","A","1697.1","0","","242328.6","02"
"01597","00","198209","200D009K094A1600","2820","4800","A","1943","0","","244271.6","02"
"01597","00","198210","200D009K094A1600","2820","4800","A","1493.2","0","","245764.8","02"
"01597","00","198211","200D009K094A1600","2820","4800","A","1667.3","0","","247432.1","02"
"01597","00","198212","200D009K094A1600","2820","4800","A","1854","0","","249286.1","02"
"01597","00","198301","200D009K094A1600","2820","4800","A","1687.7","0","","250973.8","02"
"01597","00","198302","200D009K094A1600","2820","4800","A","1498","0","","252471.8","02"
"01597","00","198303","200D009K094A1600","2820","4800","A","1698.3","0","","254170.1","02"
"01597","00","198304","200D009K094A1600","2820","4800","A","1748.4","0","","255918.5","02"
"01597","00","198305","200D009K094A1600","2820","4800","A","1871","0","","257789.5","02"
"01597","00","198306","200D009K094A1600","2820","4800","A","1711.1","0","","259500.6","02"
"01597","00","198307","200D009K094A1600","2820","4800","A","1408.8","0","","260909.4","02"
"01597","00","198308","200D009K094A1600","2820","4800","A","1869.2","0","","262778.6","02"
"01597","00","198309","200D009K094A1600","2820","4800","A","1792.1","0","","264570.7","02"
"01597","00","198310","200D009K094A1600","2820","4800","A","2034.5","0","","266605.2","02"
"01597","00","198311","200D009K094A1600","2820","4800","A","1847.3","0","","268452.5","02"
"01597","00","198312","200D009K094A1600","2820","4800","A","1972.7","0","","270425.2","02"
"01597","00","198401","200D009K094A1600","2820","4800","A","1707.5","0","","272132.7","02"
"01597","00","198402","200D009K094A1600","2820","4800","A","1762.4","0","","273895.1","02"
"01597","00","198403","200D009K094A1600","2820","4800","A","1682.9","0","","275578","02"
"01597","00","198404","200D009K094A1600","2820","4800","A","1713.1","0","","277291.1","02"
"01597","00","198405","200D009K094A1600","2820","4800","A","1976.7","0","","279267.8","02"
"01597","00","198406","200D009K094A1600","2820","4800","A","1443.4","0","","280711.2","02"
"01597","00","198407","200D009K094A1600","2820","4800","A","1053.5","0","","281764.7","02"
"01597","00","198408","200D009K094A1600","2820","4800","A","955.1","0","","282719.8","02"
"01597","00","198409","200D009K094A1600","2820","4800","A","983.3","0","","283703.1","02"
"01597","00","198410","200D009K094A1600","2820","4800","A","952.2","0","","284655.3","02"
"01597","00","198411","200D009K094A1600","2820","4800","A","620.2","0","","285275.5","02"
"01597","00","198412","200D009K094A1600","2820","4800","A","1029.9","0","","286305.4","02"
"01597","00","198501","200D009K094A1600","2820","4800","A","1047.7","0","","287353.1","02"
"01597","00","198502","200D009K094A1600","2820","4800","A","1067.1","0","","288420.2","02"
"01597","00","198503","200D009K094A1600","2820","4800","A","1079.6","0","","289499.8","02"
"01597","00","198504","200D009K094A1600","2820","4800","A","761.2","0","","290261","02"
"01597","00","198505","200D009K094A1600","2820","4800","A","938.2","0","","291199.2","02"
"01597","00","198506","200D009K094A1600","2820","4800","A","1073.3","0","","292272.5","02"
"01597","00","198507","200D009K094A1600","2820","4800","A","1086","0","","293358.5","02"
"01597","00","198508","200D009K094A1600","2820","4800","A","1134.1","0","","294492.6","02"
"01597","00","198509","200D009K094A1600","2820","4800","A","1035.1","0","","295527.7","02"
"01597","00","198510","200D009K094A1600","2820","4800","A","1130.7","0","","296658.4","02"
"01597","00","198511","200D009K094A1600","2820","4800","A","1191.1","0","","297849.5","02"
"01597","00","198512","200D009K094A1600","2820","4800","A","1134.5","0","","298984","02"
"01597","00","198601","200D009K094A1600","2820","4800","A","1244.3","0","","300228.3","02"
"01597","00","198602","200D009K094A1600","2820","4800","A","974.8","0","","301203.1","02"
"01597","00","198603","200D009K094A1600","2820","4800","A","1204.8","0","","302407.9","02"
"01597","00","198604","200D009K094A1600","2820","4800","A","1174.2","0","","303582.1","02"
"01597","00","198605","200D009K094A1600","2820","4800","A","1107.6","0","","304689.7","02"
"01597","00","198606","200D009K094A1600","2820","4800","A","1039.2","0","","305728.9","02"
"01597","00","198607","200D009K094A1600","2820","4800","A","992.2","0","","306721.1","02"
"01597","00","198608","200D009K094A1600","2820","4800","A","1031.3","0","","307752.4","02"
"01597","00","198609","200D009K094A1600","2820","4800","A","630.3","0","","308382.7","02"
"01597","00","198610","200D009K094A1600","2820","4800","A","1095.5","0","","309478.2","02"
"01597","00","198611","200D009K094A1600","2820","4800","A","1130.5","0","","310608.7","02"
"01597","00","198612","200D009K094A1600","2820","4800","A","1136.3","0","","311745","02"
"01597","00","198701","200D009K094A1600","2820","4800","A","1161.1","0","","312906.1","02"
"01597","00","198702","200D009K094A1600","2820","4800","A","1025.6","0","","313931.7","02"
"01597","00","198703","200D009K094A1600","2820","4800","A","1172.4","0","","315104.1","02"
"01597","00","198704","200D009K094A1600","2820","4800","A","1028.4","0","","316132.5","02"
"01597","00","198705","200D009K094A1600","2820","4800","A","1103.6","0","","317236.1","02"
"01597","00","198706","200D009K094A1600","2820","4800","A","1110","1","","318346.1","02"
"01597","00","198707","200D009K094A1600","2820","4800","A","1057.4","1","","319403.5","02"
"01597","00","198708","200D009K094A1600","2820","4800","A","1145.9","1","","320549.4","02"
"01597","00","198709","200D009K094A1600","2820","4800","A","1058.5","1","","321607.9","02"
"01597","00","198710","200D009K094A1600","2820","4800","A","387.4","31","","321995.3","02"
"01597","00","198711","200D009K094A1600","2820","4800","A","839.7","30","","322835","02"
"01597","00","198712","200D009K094A1600","2820","4800","A","1165.7","31","","324000.7","02"
"01597","00","198801","200D009K094A1600","2820","4800","A","1002.4","31","","325003.1","02"
"01597","00","198802","200D009K094A1600","2820","4800","A","971.7","28","","325974.8","02"
"01597","00","198803","200D009K094A1600","2820","4800","A","1148.9","21.2","","327123.7","02"
"01597","00","198804","200D009K094A1600","2820","4800","A","1165.8","21.2","","328289.5","02"
"01597","00","198805","200D009K094A1600","2820","4800","A","1162.2","31","","329451.7","02"
"01597","00","198806","200D009K094A1600","2820","4800","A","1039.8","30","","330491.5","02"
"01597","00","198807","200D009K094A1600","2820","4800","A","1067.8","31","","331559.3","02"
"01597","00","198808","200D009K094A1600","2820","4800","A","887.5","31","","332446.8","02"
"01597","00","198809","200D009K094A1600","2820","4800","A","941.6","30","","333388.4","02"
"01597","00","198810","200D009K094A1600","2820","4800","A","794","31","","334182.4","02"
"01597","00","198811","200D009K094A1600","2820","4800","A","607.1","30","","334789.5","02"
"01597","00","198812","200D009K094A1600","2820","4800","A","770.4","31","","335559.9","02"
"01597","00","198901","200D009K094A1600","2820","4800","A","863.4","31","","336423.3","02"
"01597","00","198902","200D009K094A1600","2820","4800","A","389.3","28","","336812.6","02"
"01597","00","198903","200D009K094A1600","2820","4800","A","596.4","31","","337409","02"
"01597","00","198904","200D009K094A1600","2820","4800","A","842","28","","338251","02"
"01597","00","198905","200D009K094A1600","2820","4800","A","875.6","29.5","","339126.6","02"
"01597","00","198906","200D009K094A1600","2820","4800","A","891.4","28.2","","340018","02"
"01597","00","198907","200D009K094A1600","2820","4800","A","756.3","23","","340774.3","02"
"01597","00","198908","200D009K094A1600","2820","4800","A","918.1","28.8","","341692.4","02"
"01597","00","198909","200D009K094A1600","2820","4800","A","964.6","29.1","","342657","02"
"01597","00","198910","200D009K094A1600","2820","4800","A","965.4","29.5","","343622.4","02"
"01597","00","198911","200D009K094A1600","2820","4800","A","876.7","26.4","","344499.1","02"
"01597","00","198912","200D009K094A1600","2820","4800","A","989.7","29.3","","345488.8","02"
"01597","00","199001","200D009K094A1600","2820","4800","A","926.4","30","","346415.2","02"
"01597","00","199002","200D009K094A1600","2820","4800","A","842.3","26","","347257.5","02"
"01597","00","199003","200D009K094A1600","2820","4800","A","937.4","28","","348194.9","02"
"01597","00","199004","200D009K094A1600","2820","4800","A","949.4","29","","349144.3","02"
"01597","00","199005","200D009K094A1600","2820","4800","A","983.3","30","","350127.6","02"
"01597","00","199006","200D009K094A1600","2820","4800","A","926.5","29","","351054.1","02"
"01597","00","199007","200D009K094A1600","2820","4800","A","932.4","30","","351986.5","02"
"01597","00","199008","200D009K094A1600","2820","4800","A","827.5","26","","352814","02"
"01597","00","199009","200D009K094A1600","2820","4800","A","885.2","27","","353699.2","02"
"01597","00","199010","200D009K094A1600","2820","4800","A","929.8","28","","354629","02"
"01597","00","199011","200D009K094A1600","2820","4800","A","800.9","25","","355429.9","02"
"01597","00","199012","200D009K094A1600","2820","4800","A","943.5","29","","356373.4","02"
"01597","00","199101","200D009K094A1600","2820","4800","A","880.3","28.5","","357253.7","02"
"01597","00","199102","200D009K094A1600","2820","4800","A","842.3","27.8","","358096","02"
"01597","00","199103","200D009K094A1600","2820","4800","A","838","27.6","","358934","02"
"01597","00","199104","200D009K094A1600","2820","4800","A","868","27.1","","359802","02"
"01597","00","199105","200D009K094A1600","2820","4800","A","892.1","27.9","","360694.1","02"
"01597","00","199106","200D009K094A1600","2820","4800","A","898.2","26.3","","361592.3","02"
"01597","00","199107","200D009K094A1600","2820","4800","A","993.8","30.5","","362586.1","02"
"01597","00","199108","200D009K094A1600","2820","4800","A","918.4","28.2","","363504.5","02"
"01597","00","199109","200D009K094A1600","2820","4800","A","792.1","30","","364296.6","02"
"01597","00","199110","200D009K094A1600","2820","4800","A","994.6","30.8","","365291.2","02"
"01597","00","199111","200D009K094A1600","2820","4800","A","920.2","29","","366211.4","02"
"01597","00","199112","200D009K094A1600","2820","4800","A","903","28.6","","367114.4","02"
"01597","00","199201","200D009K094A1600","2820","4800","A","920.9","28.4","","368035.3","02"
"01597","00","199202","200D009K094A1600","2820","4800","A","932.3","27.6","","368967.6","02"
"01597","00","199203","200D009K094A1600","2820","4800","A","930.4","28.7","","369898","02"
"01597","00","199204","200D009K094A1600","2820","4800","A","959.6","28.3","","370857.6","02"
"01597","00","199205","200D009K094A1600","2820","4800","A","940","28.6","","371797.6","02"
"01597","00","199206","200D009K094A1600","2820","4800","A","959.3","30","","372756.9","02"
"01597","00","199207","200D009K094A1600","2820","4800","A","965.6","31","","373722.5","02"
"01597","00","199208","200D009K094A1600","2820","4800","A","930.7","31","","374653.2","02"
"01597","00","199209","200D009K094A1600","2820","4800","A","939.9","28.4","","375593.1","02"
"01597","00","199210","200D009K094A1600","2820","4800","A","965.8","31","","376558.9","02"
"01597","00","199211","200D009K094A1600","2820","4800","A","953.5","27.1","","377512.4","02"
"01597","00","199212","200D009K094A1600","2820","4800","A","1008.9","30","","378521.3","02"
"01597","00","199301","200D009K094A1600","2820","4800","A","877.7","27.3","","379399","02"
"01597","00","199302","200D009K094A1600","2820","4800","A","834.1","26.8","","380233.1","02"
"01597","00","199303","200D009K094A1600","2820","4800","A","678.3","23.5","","380911.4","02"
"01597","00","199304","200D009K094A1600","2820","4800","A","823.1","26","","381734.5","02"
"01597","00","199305","200D009K094A1600","2820","4800","A","903.5","30","","382638","02"
"01597","00","199306","200D009K094A1600","2820","4800","A","817.6","26.3","","383455.6","02"
"01597","00","199307","200D009K094A1600","2820","4800","A","676.6","23.2","","384132.2","02"
"01597","00","199308","200D009K094A1600","2820","4800","A","850.5","30.9","","384982.7","02"
"01597","00","199309","200D009K094A1600","2820","4800","A","828.7","29.7","","385811.4","02"
"01597","00","199310","200D009K094A1600","2820","4800","A","830.5","29.8","","386641.9","02"
"01597","00","199311","200D009K094A1600","2820","4800","A","803.3","29.3","","387445.2","02"
"01597","00","199312","200D009K094A1600","2820","4800","A","831.5","30.4","","388276.7","02"
"01597","00","199401","200D009K094A1600","2820","4800","A","845.7","29.5","","389122.4","02"
"01597","00","199402","200D009K094A1600","2820","4800","A","667.6","24.7","","389790","02"
"01597","00","199403","200D009K094A1600","2820","4800","A","822","30.5","","390612","02"
"01597","00","199404","200D009K094A1600","2820","4800","A","839.4","29.9","","391451.4","02"
"01597","00","199405","200D009K094A1600","2820","4800","A","860.8","30.8","","392312.2","02"
"01597","00","199406","200D009K094A1600","2820","4800","A","728.1","29","","393040.3","02"
"01597","00","199407","200D009K094A1600","2820","4800","A","864.8","30.8","","393905.1","02"
"01597","00","199408","200D009K094A1600","2820","4800","A","844.5","27.5","","394749.6","02"
"01597","00","199409","200D009K094A1600","2820","4800","A","803.8","29.8","","395553.4","02"
"01597","00","199410","200D009K094A1600","2820","4800","A","873.2","30.8","","396426.6","02"
"01597","00","199411","200D009K094A1600","2820","4800","A","831","30","","397257.6","02"
"01597","00","199412","200D009K094A1600","2820","4800","A","849.8","29.4","","398107.4","02"
"01597","00","199501","200D009K094A1600","2820","4800","A","898.2","27","","399005.6","02"
"01597","00","199502","200D009K094A1600","2820","4800","A","902.3","27.1","","399907.9","02"
"01597","00","199503","200D009K094A1600","2820","4800","A","991","30.2","","400898.9","02"
"01597","00","199504","200D009K094A1600","2820","4800","A","887","28.4","","401785.9","02"
"01597","00","199505","200D009K094A1600","2820","4800","A","825.5","29.3","","402611.4","02"
"01597","00","199506","200D009K094A1600","2820","4800","A","952.8","28.9","","403564.2","02"
"01597","00","199507","200D009K094A1600","2820","4800","A","991.1","31","","404555.3","02"
"01597","00","199508","200D009K094A1600","2820","4800","A","677.5","20.5","","405232.8","02"
"01597","00","199509","200D009K094A1600","2820","4800","A","908.2","29.3","","406141","02"
"01597","00","199510","200D009K094A1600","2820","4800","A","997.8","29.9","","407138.8","02"
"01597","00","199511","200D009K094A1600","2820","4800","A","968.1","29.9","","408106.9","02"
"01597","00","199512","200D009K094A1600","2820","4800","A","700.7","25.4","","408807.6","02"
"01597","00","199601","200D009K094A1600","2820","4800","A","480.4","16.9","","409288","02"
"01597","00","199602","200D009K094A1600","2820","4800","A","573.9","22.3","","409861.9","02"
"01597","00","199603","200D009K094A1600","2820","4800","A","793.4","29","","410655.3","02"
"01597","00","199604","200D009K094A1600","2820","4800","A","728.8","25.5","","411384.1","02"
"01597","00","199605","200D009K094A1600","2820","4800","A","437.3","14.8","","411821.4","02"
"01597","00","199606","200D009K094A1600","2820","4800","A","656.5","21.7","","412477.9","02"
"01597","00","199607","200D009K094A1600","2820","4800","A","880.6","26.2","","413358.5","02"
"01597","00","199608","200D009K094A1600","2820","4800","A","120.5","5.2","","413479","02"
"01597","00","199609","200D009K094A1600","2820","4800","A","725.7","21.9","","414204.7","02"
"01597","00","199610","200D009K094A1600","2820","4800","A","281.6","10.3","","414486.3","02"
"01597","00","199611","200D009K094A1600","2820","4800","A","907.3","28.1","","415393.6","02"
"01597","00","199612","200D009K094A1600","2820","4800","A","870.1","27.7","","416263.7","02"
"01597","00","199701","200D009K094A1600","2820","4800","A","810.3","30","","417074","02"
"01597","00","199702","200D009K094A1600","2820","4800","A","659.6","24.6","","417733.6","02"
"01597","00","199703","200D009K094A1600","2820","4800","A","980.5","30","","418714.1","02"
"01597","00","199705","200D009K094A1600","2820","4800","A","1042","29.4","","419756.1","02"
"01597","00","199706","200D009K094A1600","2820","4800","A","1087","29.3","","420843.1","02"
"01597","00","199707","200D009K094A1600","2820","4800","A","989.4","27","","421832.5","02"
"01597","00","199708","200D009K094A1600","2820","4800","A","1102.1","30.5","","422934.6","02"
"01597","00","199709","200D009K094A1600","2820","4800","A","1014.7","29.9","","423949.3","02"
"01597","00","199710","200D009K094A1600","2820","4800","A","1041.4","29.6","","424990.7","02"
"01597","00","199711","200D009K094A1600","2820","4800","A","1070.6","29.1","","426061.3","02"
"01597","00","199712","200D009K094A1600","2820","4800","A","587.3","16.5","","426648.6","02"
"01597","00","199801","200D009K094A1600","2820","4800","A","492.8","14.8","","427141.4","02"
"01597","00","199803","200D009K094A1600","2820","4800","A","1089.2","30.6","","428230.6","02"
"01597","00","199804","200D009K094A1600","2820","4800","A","1126.7","29.9","","429357.3","02"
"01597","00","199805","200D009K094A1600","2820","4800","A","851.7","22","","430209","02"
"01597","00","199806","200D009K094A1600","2820","4800","A","1165","29.5","","431374","02"
"01597","00","199807","200D009K094A1600","2820","4800","A","1061.2","26.1","","432435.2","02"
"01597","00","199808","200D009K094A1600","2820","4800","A","1208.9","30.3","","433644.1","02"
"01597","00","199809","200D009K094A1600","2820","4800","A","1225.9","29.8","","434870","02"
"01597","00","199810","200D009K094A1600","2820","4800","A","1229.4","30.7","","436099.4","02"
"01597","00","199812","200D009K094A1600","2820","4800","A","1252.8","30.8","","437352.2","02"
"01597","00","199901","200D009K094A1600","2820","4800","A","1053.3","25.5","","438405.5","02"
"01597","00","199902","200D009K094A1600","2820","4800","A","1245.7","27.8","","439651.2","02"
"01597","00","199903","200D009K094A1600","2820","4800","A","1254.1","30.5","","440905.3","02"
"01597","00","199904","200D009K094A1600","2820","4800","A","1299.4","29.9","","442204.7","02"
"01597","00","199905","200D009K094A1600","2820","4800","A","960.3","21.7","","443165","02"
"01597","00","199906","200D009K094A1600","2820","4800","A","1684.2","28.9","","444849.2","02"
"01597","00","199907","200D009K094A1600","2820","4800","A","1522.1","30.5","","446371.3","02"
"01597","00","199908","200D009K094A1600","2820","4800","A","1595.2","29.2","","447966.5","02"
"01597","00","199909","200D009K094A1600","2820","4800","A","1554.3","30","","449520.8","02"
"01597","00","199910","200D009K094A1600","2820","4800","A","1567.5","30.4","","451088.3","02"
"01597","00","199911","200D009K094A1600","2820","4800","A","1412.7","29.7","","452501","02"
"01597","00","199912","200D009K094A1600","2820","4800","A","1413","30.6","","453914","02"
"01597","00","200001","200D009K094A1600","2820","4800","A","1330.5","30.6","","455244.5","02"
"01597","00","200002","200D009K094A1600","2820","4800","A","1335.6","29","","456580.1","02"
"01597","00","200003","200D009K094A1600","2820","4800","A","1493.4","30.8","","458073.5","02"
"01597","00","200004","200D009K094A1600","2820","4800","A","1366.2","29.4","","459439.7","02"
"01597","00","200005","200D009K094A1600","2820","4800","A","1380.6","30.7","","460820.3","02"
"01597","00","200006","200D009K094A1600","2820","4800","A","1439.1","29.8","","462259.4","02"
"01597","00","200007","200D009K094A1600","2820","4800","A","1494.6","31","","463754","02"
"01597","00","200008","200D009K094A1600","2820","4800","A","1350.1","31","","465104.1","02"
"01597","00","200010","200D009K094A1600","2820","4800","A","1455.3","31","","466559.4","02"
"01597","00","200011","200D009K094A1600","2820","4800","A","1369.4","30","","467928.8","02"
"01597","00","200012","200D009K094A1600","2820","4800","A","1363.5","31","","469292.3","02"
"01597","00","200101","200D009K094A1600","2820","4800","A","1099.3","31","","470391.6","02"
"01597","00","200102","200D009K094A1600","2820","4800","A","1015.6","28","","471407.2","02"
"01597","00","200103","200D009K094A1600","2820","4800","A","1132.1","31","","472539.3","02"
"01597","00","200104","200D009K094A1600","2820","4800","A","1088.7","30","","473628","02"
"01597","00","200105","200D009K094A1600","2820","4800","A","804","31","","474432","02"
"01597","00","200106","200D009K094A1600","2820","4800","A","993.5","29","","475425.5","02"
"01597","00","200107","200D009K094A1600","2820","4800","A","1062.5","31","","476488","02"
"01597","00","200108","200D009K094A1600","2820","4800","A","1007","31","","477495","02"
"01597","00","200109","200D009K094A1600","2820","4800","A","966.8","30","","478461.8","02"
"01597","00","200110","200D009K094A1600","2820","4800","A","927.7","31","","479389.5","02"
"01597","00","200111","200D009K094A1600","2820","4800","A","947.6","30","","480337.1","02"
"01597","00","200112","200D009K094A1600","2820","4800","A","926.1","31","","481263.2","02"
"01597","00","200201","200D009K094A1600","2820","4800","A","1016.9","31","","482280.1","02"
"01597","00","200202","200D009K094A1600","2820","4800","A","866.5","28","","483146.6","02"
"01597","00","200203","200D009K094A1600","2820","4800","A","836","31","","483982.6","02"
"01597","00","200204","200D009K094A1600","2820","4800","A","813.9","30","","484796.5","02"
"01597","00","200205","200D009K094A1600","2820","4800","A","908.5","30","","485705","02"
"01597","00","200206","200D009K094A1600","2820","4800","A","856.3","30","","486561.3","02"
"01597","00","200208","200D009K094A1600","2820","4800","A","1020.8","31","","487582.1","02"
"01597","00","200209","200D009K094A1600","2820","4800","A","708.5","29.9","","488290.6","02"
"01597","00","200210","200D009K094A1600","2820","4800","A","723.5","31","","489014.1","02"
"01597","00","200211","200D009K094A1600","2820","4800","A","672.8","30","","489686.9","02"
"01597","00","200212","200D009K094A1600","2820","4800","A","405.3","18.3","","490092.2","02"
"01597","00","200301","200D009K094A1600","2820","4800","A","1374.6","31","910","491466.8","02"
"01597","00","200302","200D009K094A1600","2820","4800","A","1110.5","31","910","492577.3","02"
"01597","00","200303","200D009K094A1600","2820","4800","A","1053.2","31","","493630.5","02"
"01597","00","200304","200D009K094A1600","2820","4800","A","1540.6","30","910","495171.1","02"
